TripID,RouteID,StopID,StopName,WeekBeginning,NumberOfBoardings
"44719","100","14124","174 Cross Rd","2013-07-07 00:00:00","1"
"44719","100","12780","22A  Crittenden Rd","2013-07-07 00:00:00","2"
"44719","100","13383","8A  Marion Rd","2013-07-07 00:00:00","2"
"44719","100","14133","11A  Marion Rd","2013-07-07 00:00:00","3"
"44719","100","14151","179 Cross Rd","2013-07-07 00:00:00","1"
"44719","100","12350","222 Woodville Rd","2013-07-07 00:00:00","1"
"44719","100","13875","9  Marion Rd","2013-07-07 00:00:00","1"
"44719","100","14067","163 Cross Rd","2013-07-07 00:00:00","3"
"44719","100","13196","13  Holbrooks Rd","2013-07-07 00:00:00","4"
"44719","100","13586","8D  Marion Rd","2013-07-07 00:00:00","1"
"44719","100","12404","221 Woodville Rd","2013-07-07 00:00:00","2"
"44719","100","14136","176 Cross Rd","2013-07-07 00:00:00","1"
"44719","100","12940","17  Grange Rd","2013-07-07 00:00:00","3"
"44719","100","12257","25 Torrens Rd","2013-07-07 00:00:00","2"
"44719","100","14101","169 Cross Rd","2013-07-07 00:00:00","1"
"44719","100","14132","175 Cross Rd","2013-07-07 00:00:00","4"
"44719","100","14162","182 Cross Rd","2013-07-07 00:00:00","1"
"44719","100","14024","10  Marion Rd","2013-07-07 00:00:00","2"
"44719","100","14144","177 Cross Rd","2013-07-07 00:00:00","1"
"44719","100","14147","178 Cross Rd","2013-07-07 00:00:00","2"
"44719","100","13335","9A  Holbrooks Rd","2013-07-07 00:00:00","1"
"44719","100","13945","9C  Marion Rd","2013-07-07 00:00:00","2"
"44720","100","12404","221 Woodville Rd","2013-07-07 00:00:00","5"
"44720","100","12966","207 Holbrooks Rd","2013-07-07 00:00:00","1"
"44720","100","14089","166 Cross Rd","2013-07-07 00:00:00","1"
"44720","100","14132","175 Cross Rd","2013-07-07 00:00:00","2"
"44720","100","12216","224 Woodville Rd","2013-07-07 00:00:00","1"
"44720","100","12266","Zone A Arndale Interchange","2013-07-07 00:00:00","21"
"44720","100","12350","222 Woodville Rd","2013-07-07 00:00:00","1"
"44720","100","14104","170 Cross Rd","2013-07-07 00:00:00","1"
"44720","100","13383","8A  Marion Rd","2013-07-07 00:00:00","2"
"44720","100","13196","13  Holbrooks Rd","2013-07-07 00:00:00","1"
"44720","100","13945","9C  Marion Rd","2013-07-07 00:00:00","3"
"44720","100","14144","177 Cross Rd","2013-07-07 00:00:00","1"
"44720","100","12817","22  Crittenden Rd","2013-07-07 00:00:00","2"
"44720","100","13273","203 Holbrooks Rd","2013-07-07 00:00:00","4"
"44720","100","13670","8F  Marion Rd","2013-07-07 00:00:00","1"
"44720","100","14133","11A  Marion Rd","2013-07-07 00:00:00","2"
"44720","100","14151","179 Cross Rd","2013-07-07 00:00:00","1"
"44720","100","14154","180 Cross Rd","2013-07-07 00:00:00","1"
"44720","100","12562","218 Findon Rd","2013-07-07 00:00:00","2"
"44720","100","12516","219 Woodville Rd","2013-07-07 00:00:00","3"
"44720","100","12780","22A  Crittenden Rd","2013-07-07 00:00:00","3"
"44720","100","14112","171 Cross Rd","2013-07-07 00:00:00","1"
"44720","100","12472","220 Woodville Rd","2013-07-07 00:00:00","6"
"44720","100","14124","174 Cross Rd","2013-07-07 00:00:00","1"
"44720","100","12726","23  Findon Rd","2013-07-07 00:00:00","5"
"44720","100","13335","9A  Holbrooks Rd","2013-07-07 00:00:00","1"
"44720","100","14156","181 Cross Rd","2013-07-07 00:00:00","3"
"44720","100","12940","17  Grange Rd","2013-07-07 00:00:00","1"
"44720","100","12294","223 Woodville Rd","2013-07-07 00:00:00","1"
"44720","100","14067","163 Cross Rd","2013-07-07 00:00:00","1"
"44720","100","12839","21  Crittenden Rd","2013-07-07 00:00:00","1"
"44721","100","12350","222 Woodville Rd","2013-07-07 00:00:00","3"
"44721","100","13072","205 Holbrooks Rd","2013-07-07 00:00:00","2"
"44721","100","13196","13  Holbrooks Rd","2013-07-07 00:00:00","3"
"44721","100","13875","9  Marion Rd","2013-07-07 00:00:00","1"
"44721","100","13813","8K  Marion Rd","2013-07-07 00:00:00","4"
"44721","100","12404","221 Woodville Rd","2013-07-07 00:00:00","1"
"44721","100","12562","218 Findon Rd","2013-07-07 00:00:00","1"
"44721","100","12266","Zone A Arndale Interchange","2013-07-07 00:00:00","20"
"44721","100","12216","224 Woodville Rd","2013-07-07 00:00:00","2"
"44721","100","13454","8B  Marion Rd","2013-07-07 00:00:00","1"
"44721","100","12940","17  Grange Rd","2013-07-07 00:00:00","4"
"44721","100","14049","186 Marion Rd","2013-07-07 00:00:00","1"
"44721","100","12890","19  Crittenden Rd","2013-07-07 00:00:00","1"
"44721","100","13924","9B  Marion Rd","2013-07-07 00:00:00","8"
"44721","100","14133","11A  Marion Rd","2013-07-07 00:00:00","4"
"44721","100","12472","220 Woodville Rd","2013-07-07 00:00:00","3"
"44721","100","14124","174 Cross Rd","2013-07-07 00:00:00","1"
"44721","100","12780","22A  Crittenden Rd","2013-07-07 00:00:00","3"
"44721","100","13383","8A  Marion Rd","2013-07-07 00:00:00","6"
"44721","100","13618","8E  Marion Rd","2013-07-07 00:00:00","1"
"44721","100","13335","9A  Holbrooks Rd","2013-07-07 00:00:00","3"
"44721","100","12726","23  Findon Rd","2013-07-07 00:00:00","3"
"44721","100","13524","8C  Marion Rd","2013-07-07 00:00:00","2"
"44721","100","13774","8H  Marion Rd","2013-07-07 00:00:00","1"
"44721","100","14119","172 Cross Rd","2013-07-07 00:00:00","1"
"44721","100","14151","179 Cross Rd","2013-07-07 00:00:00","3"
"44721","100","14156","181 Cross Rd","2013-07-07 00:00:00","1"
"44721","100","12257","25 Torrens Rd","2013-07-07 00:00:00","1"
"44721","100","12516","219 Woodville Rd","2013-07-07 00:00:00","3"
"44721","100","13586","8D  Marion Rd","2013-07-07 00:00:00","2"
"44721","100","13045","206 Holbrooks Rd","2013-07-07 00:00:00","3"
"44721","100","13273","203 Holbrooks Rd","2013-07-07 00:00:00","5"
"44721","100","12612","217 Findon Rd","2013-07-07 00:00:00","1"
"44721","100","14045","19  Portrush Rd","2013-07-07 00:00:00","9"
"44721","100","14101","169 Cross Rd","2013-07-07 00:00:00","1"
"44723","100","12350","222 Woodville Rd","2013-07-07 00:00:00","1"
"44723","100","12966","207 Holbrooks Rd","2013-07-07 00:00:00","2"
"44723","100","13787","8J  Marion Rd","2013-07-07 00:00:00","2"
"44723","100","12216","224 Woodville Rd","2013-07-07 00:00:00","1"
"44723","100","12266","Zone A Arndale Interchange","2013-07-07 00:00:00","18"
"44723","100","12404","221 Woodville Rd","2013-07-07 00:00:00","2"
"44723","100","14049","186 Marion Rd","2013-07-07 00:00:00","2"
"44723","100","14104","170 Cross Rd","2013-07-07 00:00:00","2"
"44723","100","13383","8A  Marion Rd","2013-07-07 00:00:00","2"
"44723","100","13072","205 Holbrooks Rd","2013-07-07 00:00:00","1"
"44723","100","13196","13  Holbrooks Rd","2013-07-07 00:00:00","2"
"44723","100","13875","9  Marion Rd","2013-07-07 00:00:00","2"
"44723","100","13273","203 Holbrooks Rd","2013-07-07 00:00:00","1"
"44723","100","14062","20  Cross Rd","2013-07-07 00:00:00","1"
"44723","100","12562","218 Findon Rd","2013-07-07 00:00:00","3"
"44723","100","13813","8K  Marion Rd","2013-07-07 00:00:00","7"
"44723","100","12780","22A  Crittenden Rd","2013-07-07 00:00:00","2"
"44723","100","12472","220 Woodville Rd","2013-07-07 00:00:00","4"
"44723","100","12516","219 Woodville Rd","2013-07-07 00:00:00","13"
"44723","100","14124","174 Cross Rd","2013-07-07 00:00:00","2"
"44723","100","12726","23  Findon Rd","2013-07-07 00:00:00","2"
"44723","100","13335","9A  Holbrooks Rd","2013-07-07 00:00:00","1"
"44723","100","12612","217 Findon Rd","2013-07-07 00:00:00","3"
"44723","100","13586","8D  Marion Rd","2013-07-07 00:00:00","1"
"44723","100","13924","9B  Marion Rd","2013-07-07 00:00:00","1"
"44723","100","12294","223 Woodville Rd","2013-07-07 00:00:00","2"
"44723","100","12940","17  Grange Rd","2013-07-07 00:00:00","2"
"44723","100","14122","173 Cross Rd","2013-07-07 00:00:00","1"
"44723","100","13774","8H  Marion Rd","2013-07-07 00:00:00","1"
"44723","100","12257","25 Torrens Rd","2013-07-07 00:00:00","1"
"44723","100","12839","21  Crittenden Rd","2013-07-07 00:00:00","1"
"44723","100","14147","178 Cross Rd","2013-07-07 00:00:00","1"
"44725","100","12216","224 Woodville Rd","2013-07-07 00:00:00","3"
"44725","100","12516","219 Woodville Rd","2013-07-07 00:00:00","7"
"44725","100","12266","Zone A Arndale Interchange","2013-07-07 00:00:00","14"
"44725","100","13945","9C  Marion Rd","2013-07-07 00:00:00","2"
"44725","100","13383","8A  Marion Rd","2013-07-07 00:00:00","2"
"44725","100","14151","179 Cross Rd","2013-07-07 00:00:00","1"
"44725","100","14089","166 Cross Rd","2013-07-07 00:00:00","1"
"44725","100","12350","222 Woodville Rd","2013-07-07 00:00:00","1"
"44725","100","13813","8K  Marion Rd","2013-07-07 00:00:00","23"
"44725","100","13670","8F  Marion Rd","2013-07-07 00:00:00","1"
"44725","100","13774","8H  Marion Rd","2013-07-07 00:00:00","1"
"44725","100","13586","8D  Marion Rd","2013-07-07 00:00:00","1"
"44725","100","12612","217 Findon Rd","2013-07-07 00:00:00","1"
"44725","100","12257","25 Torrens Rd","2013-07-07 00:00:00","1"
"44725","100","13072","205 Holbrooks Rd","2013-07-07 00:00:00","1"
"44725","100","12472","220 Woodville Rd","2013-07-07 00:00:00","2"
"44725","100","14147","178 Cross Rd","2013-07-07 00:00:00","1"
"44725","100","12562","218 Findon Rd","2013-07-07 00:00:00","2"
"44726","100","12350","222 Woodville Rd","2013-07-07 00:00:00","2"
"44726","100","13787","8J  Marion Rd","2013-07-07 00:00:00","1"
"44726","100","12266","Zone A Arndale Interchange","2013-07-07 00:00:00","30"
"44726","100","13383","8A  Marion Rd","2013-07-07 00:00:00","4"
"44726","100","13719","8G  Marion Rd","2013-07-07 00:00:00","4"
"44726","100","14094","11  Marion Rd","2013-07-07 00:00:00","3"
"44726","100","14154","180 Cross Rd","2013-07-07 00:00:00","2"
"44726","100","13196","13  Holbrooks Rd","2013-07-07 00:00:00","1"
"44726","100","13875","9  Marion Rd","2013-07-07 00:00:00","2"
"44726","100","12562","218 Findon Rd","2013-07-07 00:00:00","2"
"44726","100","13670","8F  Marion Rd","2013-07-07 00:00:00","2"
"44726","100","13813","8K  Marion Rd","2013-07-07 00:00:00","2"
"44726","100","12780","22A  Crittenden Rd","2013-07-07 00:00:00","1"
"44726","100","14151","179 Cross Rd","2013-07-07 00:00:00","5"
"44726","100","12472","220 Woodville Rd","2013-07-07 00:00:00","2"
"44726","100","12516","219 Woodville Rd","2013-07-07 00:00:00","4"
"44726","100","13273","203 Holbrooks Rd","2013-07-07 00:00:00","2"
"44726","100","13335","9A  Holbrooks Rd","2013-07-07 00:00:00","2"
"44726","100","12612","217 Findon Rd","2013-07-07 00:00:00","2"
"44726","100","13524","8C  Marion Rd","2013-07-07 00:00:00","1"
"44726","100","12294","223 Woodville Rd","2013-07-07 00:00:00","1"
"44726","100","12940","17  Grange Rd","2013-07-07 00:00:00","5"
"44726","100","13774","8H  Marion Rd","2013-07-07 00:00:00","2"
"44726","100","14122","173 Cross Rd","2013-07-07 00:00:00","1"
"44726","100","14156","181 Cross Rd","2013-07-07 00:00:00","1"
"44726","100","14067","163 Cross Rd","2013-07-07 00:00:00","1"
"44726","100","14170","183 Cross Rd","2013-07-07 00:00:00","1"
"44726","100","12257","25 Torrens Rd","2013-07-07 00:00:00","1"
"44727","100","13196","13  Holbrooks Rd","2013-07-07 00:00:00","1"
"44727","100","13719","8G  Marion Rd","2013-07-07 00:00:00","7"
"44727","100","12404","221 Woodville Rd","2013-07-07 00:00:00","2"
"44727","100","14089","166 Cross Rd","2013-07-07 00:00:00","1"
"44727","100","12350","222 Woodville Rd","2013-07-07 00:00:00","1"
"44727","100","12966","207 Holbrooks Rd","2013-07-07 00:00:00","1"
"44727","100","14094","11  Marion Rd","2013-07-07 00:00:00","3"
"44727","100","12266","Zone A Arndale Interchange","2013-07-07 00:00:00","30"
"44727","100","13945","9C  Marion Rd","2013-07-07 00:00:00","1"
"44727","100","14133","11A  Marion Rd","2013-07-07 00:00:00","3"
"44727","100","14154","180 Cross Rd","2013-07-07 00:00:00","2"
"44727","100","12839","21  Crittenden Rd","2013-07-07 00:00:00","1"
"44727","100","12940","17  Grange Rd","2013-07-07 00:00:00","1"
"44727","100","14144","177 Cross Rd","2013-07-07 00:00:00","3"
"44727","100","13924","9B  Marion Rd","2013-07-07 00:00:00","2"
"44727","100","12472","220 Woodville Rd","2013-07-07 00:00:00","13"
"44727","100","12858","20  Crittenden Rd","2013-07-07 00:00:00","1"
"44727","100","14104","170 Cross Rd","2013-07-07 00:00:00","3"
"44727","100","13383","8A  Marion Rd","2013-07-07 00:00:00","1"
"44727","100","12657","216 Findon Rd","2013-07-07 00:00:00","1"
"44727","100","14147","178 Cross Rd","2013-07-07 00:00:00","1"
"44727","100","12216","224 Woodville Rd","2013-07-07 00:00:00","2"
"44727","100","12516","219 Woodville Rd","2013-07-07 00:00:00","10"
"44727","100","13524","8C  Marion Rd","2013-07-07 00:00:00","2"
"44727","100","13586","8D  Marion Rd","2013-07-07 00:00:00","4"
"44727","100","13774","8H  Marion Rd","2013-07-07 00:00:00","1"
"44727","100","14151","179 Cross Rd","2013-07-07 00:00:00","3"
"44727","100","13273","203 Holbrooks Rd","2013-07-07 00:00:00","1"
"44727","100","14067","163 Cross Rd","2013-07-07 00:00:00","2"
"44727","100","14081","165 Cross Rd","2013-07-07 00:00:00","1"
"44728","100","12726","23  Findon Rd","2013-07-07 00:00:00","7"
"44728","100","12294","223 Woodville Rd","2013-07-07 00:00:00","1"
"44728","100","14154","180 Cross Rd","2013-07-07 00:00:00","2"
"44728","100","12472","220 Woodville Rd","2013-07-07 00:00:00","3"
"44728","100","14144","177 Cross Rd","2013-07-07 00:00:00","1"
"44728","100","12780","22A  Crittenden Rd","2013-07-07 00:00:00","1"
"44728","100","12839","21  Crittenden Rd","2013-07-07 00:00:00","1"
"44728","100","13719","8G  Marion Rd","2013-07-07 00:00:00","2"
"44728","100","12404","221 Woodville Rd","2013-07-07 00:00:00","1"
"44728","100","14132","175 Cross Rd","2013-07-07 00:00:00","1"
"44728","100","12350","222 Woodville Rd","2013-07-07 00:00:00","1"
"44728","100","13196","13  Holbrooks Rd","2013-07-07 00:00:00","1"
"44728","100","13875","9  Marion Rd","2013-07-07 00:00:00","1"
"44728","100","14045","19  Portrush Rd","2013-07-07 00:00:00","2"
"44728","100","12858","20  Crittenden Rd","2013-07-07 00:00:00","1"
"44728","100","14049","186 Marion Rd","2013-07-07 00:00:00","1"
"44728","100","14133","11A  Marion Rd","2013-07-07 00:00:00","1"
"44728","100","13383","8A  Marion Rd","2013-07-07 00:00:00","1"
"44728","100","14151","179 Cross Rd","2013-07-07 00:00:00","1"
"44728","100","12266","Zone A Arndale Interchange","2013-07-07 00:00:00","23"
"44728","100","12516","219 Woodville Rd","2013-07-07 00:00:00","1"
"44729","100","14067","163 Cross Rd","2013-07-07 00:00:00","2"
"44729","100","13524","8C  Marion Rd","2013-07-07 00:00:00","3"
"44729","100","12726","23  Findon Rd","2013-07-07 00:00:00","1"
"44729","100","13273","203 Holbrooks Rd","2013-07-07 00:00:00","1"
"44729","100","14081","165 Cross Rd","2013-07-07 00:00:00","1"
"44729","100","12472","220 Woodville Rd","2013-07-07 00:00:00","8"
"44729","100","14124","174 Cross Rd","2013-07-07 00:00:00","1"
"44729","100","14151","179 Cross Rd","2013-07-07 00:00:00","1"
"44729","100","12516","219 Woodville Rd","2013-07-07 00:00:00","3"
"44729","100","12780","22A  Crittenden Rd","2013-07-07 00:00:00","1"
"44729","100","14089","166 Cross Rd","2013-07-07 00:00:00","2"
"44729","100","13924","9B  Marion Rd","2013-07-07 00:00:00","1"
"44729","100","12940","17  Grange Rd","2013-07-07 00:00:00","2"
"44729","100","12216","224 Woodville Rd","2013-07-07 00:00:00","1"
"44729","100","13383","8A  Marion Rd","2013-07-07 00:00:00","1"
"44729","100","12266","Zone A Arndale Interchange","2013-07-07 00:00:00","9"
"44729","100","12350","222 Woodville Rd","2013-07-07 00:00:00","1"
"23631","100","14156","181 Cross Rd","2013-07-14 00:00:00","1"
"23632","100","14133","11A  Marion Rd","2013-07-14 00:00:00","1"
"23633","100","14156","181 Cross Rd","2013-07-14 00:00:00","2"
"23633","100","14133","11A  Marion Rd","2013-07-14 00:00:00","1"
"23633","100","13045","206 Holbrooks Rd","2013-07-14 00:00:00","1"
"23633","100","14154","180 Cross Rd","2013-07-14 00:00:00","1"
"23633","100","13618","8E  Marion Rd","2013-07-14 00:00:00","1"
"23634","100","13524","8C  Marion Rd","2013-07-14 00:00:00","1"
"23634","100","14132","175 Cross Rd","2013-07-14 00:00:00","1"
"23634","100","12266","Zone A Arndale Interchange","2013-07-14 00:00:00","1"
"23634","100","12657","216 Findon Rd","2013-07-14 00:00:00","1"
"23634","100","13586","8D  Marion Rd","2013-07-14 00:00:00","1"
"23634","100","12780","22A  Crittenden Rd","2013-07-14 00:00:00","1"
"23634","100","13335","9A  Holbrooks Rd","2013-07-14 00:00:00","1"
"23634","100","13787","8J  Marion Rd","2013-07-14 00:00:00","2"
"23634","100","14024","10  Marion Rd","2013-07-14 00:00:00","1"
"23635","100","12266","Zone A Arndale Interchange","2013-07-14 00:00:00","7"
"23635","100","13383","8A  Marion Rd","2013-07-14 00:00:00","1"
"23635","100","12780","22A  Crittenden Rd","2013-07-14 00:00:00","3"
"23635","100","12726","23  Findon Rd","2013-07-14 00:00:00","1"
"23635","100","14147","178 Cross Rd","2013-07-14 00:00:00","1"
"23635","100","13045","206 Holbrooks Rd","2013-07-14 00:00:00","1"
"23636","100","12780","22A  Crittenden Rd","2013-07-14 00:00:00","2"
"23636","100","13273","203 Holbrooks Rd","2013-07-14 00:00:00","1"
"23636","100","13719","8G  Marion Rd","2013-07-14 00:00:00","2"
"23636","100","12839","21  Crittenden Rd","2013-07-14 00:00:00","1"
"23636","100","13524","8C  Marion Rd","2013-07-14 00:00:00","2"
"23636","100","14151","179 Cross Rd","2013-07-14 00:00:00","1"
"23636","100","14156","181 Cross Rd","2013-07-14 00:00:00","1"
"23636","100","13875","9  Marion Rd","2013-07-14 00:00:00","1"
"23637","100","14124","174 Cross Rd","2013-07-14 00:00:00","1"
"23637","100","13072","205 Holbrooks Rd","2013-07-14 00:00:00","1"
"23637","100","12266","Zone A Arndale Interchange","2013-07-14 00:00:00","3"
"23637","100","12817","22  Crittenden Rd","2013-07-14 00:00:00","1"
"23637","100","12940","17  Grange Rd","2013-07-14 00:00:00","1"
"23637","100","13524","8C  Marion Rd","2013-07-14 00:00:00","1"
"23638","100","12266","Zone A Arndale Interchange","2013-07-14 00:00:00","3"
"23638","100","13273","203 Holbrooks Rd","2013-07-14 00:00:00","2"
"23638","100","12257","25 Torrens Rd","2013-07-14 00:00:00","1"
"23638","100","13719","8G  Marion Rd","2013-07-14 00:00:00","1"
"23638","100","13618","8E  Marion Rd","2013-07-14 00:00:00","1"
"23638","100","14133","11A  Marion Rd","2013-07-14 00:00:00","1"
"23639","100","12404","221 Woodville Rd","2013-07-14 00:00:00","1"
"23639","100","12266","Zone A Arndale Interchange","2013-07-14 00:00:00","1"
"23639","100","13945","9C  Marion Rd","2013-07-14 00:00:00","2"
"23639","100","12780","22A  Crittenden Rd","2013-07-14 00:00:00","1"
"23639","100","12657","216 Findon Rd","2013-07-14 00:00:00","1"
"23640","100","13524","8C  Marion Rd","2013-07-14 00:00:00","1"
"23640","100","14094","11  Marion Rd","2013-07-14 00:00:00","1"
"23640","100","14133","11A  Marion Rd","2013-07-14 00:00:00","1"
"23640","100","12266","Zone A Arndale Interchange","2013-07-14 00:00:00","3"
"23640","100","12780","22A  Crittenden Rd","2013-07-14 00:00:00","1"
"23640","100","14067","163 Cross Rd","2013-07-14 00:00:00","1"
"23640","100","13383","8A  Marion Rd","2013-07-14 00:00:00","2"
"23640","100","12562","218 Findon Rd","2013-07-14 00:00:00","1"
"23641","100","14136","176 Cross Rd","2013-07-14 00:00:00","1"
